A1	Codigouf	Codigomunicipio	Nome	A140	A141	A142	A143	A144	A145	A146	A147	A148	A149	A150
4310207	43	10207	IJUI	Sim	Sim	Sim	Sensibilização/mobilização	Sim	Sim	Sim	Sim	Sim	Sim	Não
4310306	43	10306	ILOPOLIS	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310330	43	10330	IMBE	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310363	43	10363	IMIGRANTE	Não	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310405	43	10405	INDEPENDENCIA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310413	43	10413	INHACORA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310439	43	10439	IPE	Não	Não	Não	-	-	Sim	Sim	Não	Sim	Sim	Sim
4310462	43	10462	IPIRANGA DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310504	43	10504	IRAI	Não	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310538	43	10538	ITAARA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310553	43	10553	ITACURUBI	Não	Não	Não	-	-	Sim	Sim	Não	Não	Sim	Não
4310579	43	10579	ITAPUCA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310603	43	10603	ITAQUI	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310652	43	10652	ITATI	Não	Não	Não	-	-	Sim	Sim	Não	Não	Sim	Não
4310702	43	10702	ITATIBA DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310751	43	10751	IVORA	Não	Não	Não	-	-	Sim	Sim	Não	Não	Sim	Não
4310801	43	10801	IVOTI	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310850	43	10850	JABOTICABA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4310876	43	10876	JACUIZINHO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4310900	43	10900	JACUTINGA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311007	43	11007	JAGUARAO	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311106	43	11106	JAGUARI	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311122	43	11122	JAQUIRANA	Não	Não	Não	-	-	Sim	Não	-	-	-	Não
4311130	43	11130	JARI	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311155	43	11155	JOIA	Não	Não	Sim	Sensibilização/mobilização	Não	Sim	Sim	Sim	Sim	Sim	Não
4311205	43	11205	JULIO DE CASTILHOS	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311239	43	11239	LAGOA BONITA DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311254	43	11254	LAGOAO	Não	Não	Não	-	-	Sim	Não	-	-	-	Sim
4311270	43	11270	LAGOA DOS TRES CANTOS	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311304	43	11304	LAGOA VERMELHA	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311403	43	11403	LAJEADO	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311429	43	11429	LAJEADO DO BUGRE	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Não	Não
4311502	43	11502	LAVRAS DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311601	43	11601	LIBERATO SALZANO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4311627	43	11627	LINDOLFO COLLOR	Não	Não	Não	-	-	Sim	Sim	Sim	Não	Sim	Não
4311643	43	11643	LINHA NOVA	Não	Não	Não	-	-	Sim	Sim	Não	Não	Sim	Sim
4311700	43	11700	MACHADINHO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4311718	43	11718	MACAMBARA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311734	43	11734	MAMPITUBA	Não	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4311759	43	11759	MANOEL VIANA	Não	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311775	43	11775	MAQUINE	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311791	43	11791	MARATA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4311809	43	11809	MARAU	Sim	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311908	43	11908	MARCELINO RAMOS	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4311981	43	11981	MARIANA PIMENTEL	Não	Não	Não	-	-	Sim	Não	-	-	-	Não
4312005	43	12005	MARIANO MORO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312054	43	12054	MARQUES DE SOUZA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312104	43	12104	MATA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312138	43	12138	MATO CASTELHANO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312153	43	12153	MATO LEITAO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312179	43	12179	MATO QUEIMADO	Não	Não	Não	-	-	Sim	Não	-	-	-	Não
4312203	43	12203	MAXIMILIANO DE ALMEIDA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4312252	43	12252	MINAS DO LEAO	Sim	Sim	Não	-	-	Sim	Sim	Não	Não	Sim	Não
4312302	43	12302	MIRAGUAI	Não	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4312351	43	12351	MONTAURI	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312377	43	12377	MONTE ALEGRE DOS CAMPOS	Não	Não	Não	-	-	Sim	Sim	Não	Não	Sim	Sim
4312385	43	12385	MONTE BELO DO SUL	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312401	43	12401	MONTENEGRO	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312427	43	12427	MORMACO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312443	43	12443	MORRINHOS DO SUL	Não	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312450	43	12450	MORRO REDONDO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312476	43	12476	MORRO REUTER	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4312500	43	12500	MOSTARDAS	Não	Não sabe informar	Desconhece o que seja Agenda NãoSim Local	-	-	Não	-	-	-	-	Não
4312609	43	12609	MUCUM	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312617	43	12617	MUITOS CAPOES	Não	Não	Sim	Implementação de ações da Agenda 21 em políticas públicas	Não possui Fórum	Sim	Sim	Sim	Sim	Sim	Não
4312625	43	12625	MULITERNO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4312658	43	12658	NAO-ME-TOQUE	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312674	43	12674	NICOLAU VERGUEIRO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312708	43	12708	NONOAI	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4312757	43	12757	NOVA ALVORADA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312807	43	12807	NOVA ARACA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312906	43	12906	NOVA BASSANO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4312955	43	12955	NOVA BOA VISTA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4313003	43	13003	NOVA BRESCIA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4313011	43	13011	NOVA CANDELARIA	Não	Não	Sim	Sensibilização/mobilização	Sim	Sim	Sim	Sim	Sim	Sim	Não
4313037	43	13037	NOVA ESPERANCA DO SUL	Não	Não	Não	-	-	Sim	Sim	Não	Sim	Sim	Não
4313060	43	13060	NOVA HARTZ	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4313086	43	13086	NOVA PADUA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4313102	43	13102	NOVA PALMA	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4313201	43	13201	NOVA PETROPOLIS	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4313300	43	13300	NOVA PRATA	Não	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4313334	43	13334	NOVA RAMADA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4313359	43	13359	NOVA ROMA DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4313375	43	13375	NOVA SANTA RITA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4313391	43	13391	NOVO CABRAIS	Não	Não	Não	-	-	Sim	Sim	Não	Não	Sim	Sim
4313409	43	13409	NOVO HAMBURGO	Sim	Não	Sim	Implementação de ações da Agenda 21 em políticas públicas	Não	Sim	Sim	Sim	Sim	Sim	Desconhece o que seja Cadastro Ambiental Rural
4313425	43	13425	NOVO MACHADO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4313441	43	13441	NOVO TIRADENTES	Não	Não	Sim	Implementação de ações da Agenda 21 em políticas públicas	Não	Sim	Sim	Sim	Sim	Sim	Não
4313466	43	13466	NOVO XINGU	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4313490	43	13490	NOVO BARREIRO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4313508	43	13508	OSORIO	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4313607	43	13607	PAIM FILHO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4313656	43	13656	PALMARES DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4313706	43	13706	PALMEIRA DAS MISSOES	Não	Não	Sim	Sensibilização/mobilização	Sim	Sim	Sim	Sim	Sim	Sim	Sim
4313805	43	13805	PALMITINHO	Sim	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4313904	43	13904	PANAMBI	Não	Não	Sim	Sensibilização/mobilização	Não	Sim	Sim	Sim	Sim	Sim	Não
4313953	43	13953	PANTANO GRANDE	Não	Não	Não	-	-	Sim	Sim	Sim	Não	Sim	Não
4314001	43	14001	PARAI	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4314027	43	14027	PARAISO DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4314035	43	14035	PARECI NOVO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4314050	43	14050	PAROBE	Não	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Não
4314068	43	14068	PASSA SETE	Não	Não	Não	-	-	Sim	Sim	Não	Não	Sim	Não
4314076	43	14076	PASSO DO SOBRADO	Não	Não	Não	-	-	Sim	Sim	Não	Sim	Sim	Não
4314100	43	14100	PASSO FUNDO	Não	Não	Sim	Implementação de ações da Agenda 21 em políticas públicas	Sim	Sim	Sim	Sim	Sim	Sim	Não
4314134	43	14134	PAULO BENTO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4314159	43	14159	PAVERAMA	Não	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Não
4314175	43	14175	PEDRAS ALTAS	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4314209	43	14209	PEDRO OSORIO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4314308	43	14308	PEJUCARA	Não	Não	Não	-	-	Sim	Sim	Sim	Não	Sim	Não
4314407	43	14407	PELOTAS	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4314423	43	14423	PICADA CAFE	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Desconhece o que seja Cadastro Ambiental Rural
4314456	43	14456	PINHAL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4314464	43	14464	PINHAL DA SERRA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Não	Não
4314472	43	14472	PINHAL GRANDE	Sim	Não	Não	-	-	Sim	Sim	Não	Sim	Sim	Não
4314498	43	14498	PINHEIRINHO DO VALE	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4314506	43	14506	PINHEIRO MACHADO	Não	Não	Não	-	-	Sim	Sim	Sim	Não	Sim	Não
4314548	43	14548	PINTO BANDEIRA	Não	Não	Não	-	-	Não	-	-	-	-	Não
4314555	43	14555	PIRAPO	Não	Não	Não	-	-	Sim	Não	-	-	-	Não
4314605	43	14605	PIRATINI	Não	Não	Não	-	-	Sim	Não	-	-	-	Sim
4314704	43	14704	PLANALTO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4314753	43	14753	POCO DAS ANTAS	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4314779	43	14779	PONTAO	Não	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4314787	43	14787	PONTE PRETA	Não	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4314803	43	14803	PORTAO	Não	Não	Sim	Implementação de ações da Agenda 21 em políticas públicas	Sim	Sim	Sim	Sim	Sim	Sim	Não
4314902	43	14902	PORTO ALEGRE	Sim	Sim	Sim	Implementação de ações da Agenda 21 em políticas públicas	Não possui Fórum	Sim	Sim	Sim	Sim	Sim	Não
4315008	43	15008	PORTO LUCENA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Não	Não
4315057	43	15057	PORTO MAUA	Não	Não	Não	-	-	Sim	Sim	Não	Não	Sim	Não
4315073	43	15073	PORTO VERA CRUZ	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315107	43	15107	PORTO XAVIER	Não	Não	Não	-	-	Sim	Sim	Não	Sim	Sim	Não
4315131	43	15131	POUSO NOVO	Não	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315149	43	15149	PRESIDENTE LUCENA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315156	43	15156	PROGRESSO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315172	43	15172	PROTASIO ALVES	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315206	43	15206	PUTINGA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4315305	43	15305	QUARAI	Não	Não	Sim	Elaboração do Plano de Desenvolvimento Sustentável	Não possui Fórum	Sim	Sim	Não	Sim	Sim	Não
4315313	43	15313	QUATRO IRMAOS	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315321	43	15321	QUEVEDOS	Não	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Não	-	-	-	-	Não
4315354	43	15354	QUINZE DE NOVEMBRO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315404	43	15404	REDENTORA	Não	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315453	43	15453	RELVADO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315503	43	15503	RESTINGA SECA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315552	43	15552	RIO DOS INDIOS	Não	Não sabe informar	Desconhece o que seja Agenda NãoSim Local	-	-	Não	-	-	-	-	Não
4315602	43	15602	RIO GRANDE	Não	Não	Sim	Definição de diagnóstico e metodologia	Não	Sim	Sim	Sim	Sim	Sim	Não
4315701	43	15701	RIO PARDO	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315750	43	15750	RIOZINHO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315800	43	15800	ROCA SALES	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315909	43	15909	RODEIO BONITO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4315958	43	15958	ROLADOR	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316006	43	16006	ROLANTE	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316105	43	16105	RONDA ALTA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4316204	43	16204	RONDINHA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316303	43	16303	ROQUE GONZALES	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316402	43	16402	ROSARIO DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316428	43	16428	SAGRADA FAMILIA	Não	Não	Não	-	-	Sim	Não	-	-	-	Sim
4316436	43	16436	SALDANHA MARINHO	Não	Não	Não	-	-	Sim	Sim	Não	Sim	Sim	Não
4316451	43	16451	SALTO DO JACUI	Sim	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4316477	43	16477	SALVADOR DAS MISSOES	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316501	43	16501	SALVADOR DO SUL	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316600	43	16600	SANANDUVA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316709	43	16709	SANTA BARBARA DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316733	43	16733	SANTA CECILIA DO SUL	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316758	43	16758	SANTA CLARA DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316808	43	16808	SANTA CRUZ DO SUL	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4316907	43	16907	SANTA MARIA	Não	Não	Sim	Sensibilização/mobilização	Não	Sim	Sim	Sim	Sim	Sim	Não
4316956	43	16956	SANTA MARIA DO HERVAL	Não	Não	Não	-	-	Sim	Sim	Sim	Não	Sim	Não
4316972	43	16972	SANTA MARGARIDA DO SUL	Não	Não	Não	-	-	Sim	Sim	Não	Não	Sim	Não
4317004	43	17004	SANTANA DA BOA VISTA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4317103	43	17103	SANT' ANA DO LIVRAMENTO	Não	Não	Sim	Implementação de ações da Agenda 21 em políticas públicas	Não	Sim	Sim	Sim	Sim	Sim	Não
4317202	43	17202	SANTA ROSA	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4317251	43	17251	SANTA TEREZA	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4317301	43	17301	SANTA VITORIA DO PALMAR	Sim	Não	Sim	Apenas iniciou o processo	Não	Sim	Sim	Não	Sim	Sim	Sim
4317400	43	17400	SANTIAGO	Não	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4317509	43	17509	SANTO ANGELO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4317558	43	17558	SANTO ANTONIO DO PALMA	Não	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4317608	43	17608	SANTO ANTONIO DA PATRULHA	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4317707	43	17707	SANTO ANTONIO DAS MISSOES	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4317756	43	17756	SANTO ANTONIO DO PLANALTO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4317806	43	17806	SANTO AUGUSTO	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4317905	43	17905	SANTO CRISTO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4317954	43	17954	SANTO EXPEDITO DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4318002	43	18002	SAO BORJA	Não	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4318051	43	18051	SAO DOMINGOS DO SUL	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4318101	43	18101	SAO FRANCISCO DE ASSIS	Não	Não	Sim	Sensibilização/mobilização	Sim	Sim	Sim	Sim	Sim	Sim	Não
4318200	43	18200	SAO FRANCISCO DE PAULA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4318309	43	18309	SAO GABRIEL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4318408	43	18408	SAO JERONIMO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4318424	43	18424	SAO JOAO DA URTIGA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4318432	43	18432	SAO JOAO DO POLESINE	Sim	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4318440	43	18440	SAO JORGE	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4318457	43	18457	SAO JOSE DAS MISSOES	Não	Não	Não	-	-	Sim	Sim	Não	Sim	Sim	Não
4318465	43	18465	SAO JOSE DO HERVAL	Sim	Não sabe informar	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4318481	43	18481	SAO JOSE DO HORTENCIO	Não	Não	Não	-	-	Sim	Sim	Não	Não	Sim	Não
4318499	43	18499	SAO JOSE DO INHACORA	Não	Não	Sim	Sensibilização/mobilização	Não possui Fórum	Sim	Sim	Sim	Sim	Sim	Não
4318507	43	18507	SAO JOSE DO NORTE	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4318606	43	18606	SAO JOSE DO OURO	Não	Não	Não	-	-	Sim	Sim	Sim	Não	Sim	Sim
4318614	43	18614	SAO JOSE DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4318622	43	18622	SAO JOSE DOS AUSENTES	Não	Não	Não	-	-	Sim	Sim	Não	Sim	Não	Sim
4318705	43	18705	SAO LEOPOLDO	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4318804	43	18804	SAO LOURENCO DO SUL	Não	Não	Sim	Implementação de ações da Agenda 21 em políticas públicas	Sim	Sim	Sim	Sim	Sim	Sim	Não
4318903	43	18903	SAO LUIZ GONZAGA	Não	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319000	43	19000	SAO MARCOS	Não	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319109	43	19109	SAO MARTINHO	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319125	43	19125	SAO MARTINHO DA SERRA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319158	43	19158	SAO MIGUEL DAS MISSOES	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319208	43	19208	SAO NICOLAU	Não	Não	Sim	Sensibilização/mobilização	Não	Sim	Sim	Não	Não	Sim	Não
4319307	43	19307	SAO PAULO DAS MISSOES	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319356	43	19356	SAO PEDRO DA SERRA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319364	43	19364	SAO PEDRO DAS MISSOES	Sim	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Não	Sim	Não	Sim
4319372	43	19372	SAO PEDRO DO BUTIA	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319406	43	19406	SAO PEDRO DO SUL	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4319505	43	19505	SAO SEBASTIAO DO CAI	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319604	43	19604	SAO SEPE	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319703	43	19703	SAO VALENTIM	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319711	43	19711	SAO VALENTIM DO SUL	Sim	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319737	43	19737	SAO VALERIO DO SUL	Não	Não	Não	-	-	Não	-	-	-	-	Não
4319752	43	19752	SAO VENDELINO	Não	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319802	43	19802	SAO VICENTE DO SUL	Não	Não	Desconhece o que seja Agenda NãoSim Local	-	-	Sim	Sim	Sim	Sim	Sim	Não
4319901	43	19901	SAPIRANGA	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4320008	43	20008	SAPUCAIA DO SUL	Não	Não	Sim	Sensibilização/mobilização	Não possui Fórum	Sim	Sim	Sim	Sim	Sim	Não
4320107	43	20107	SARANDI	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4320206	43	20206	SEBERI	Não	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4320230	43	20230	SEDE NOVA	Não	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Desconhece o que seja Cadastro Ambiental Rural
4320263	43	20263	SEGREDO	Não	Não	Não	-	-	Sim	Sim	Não	Sim	Sim	Sim
4320305	43	20305	SELBACH	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4320321	43	20321	SENADOR SALGADO FILHO	Não	Não	Não	-	-	Sim	Sim	Não	Não	Sim	Sim
4320354	43	20354	SENTINELA DO SUL	Sim	Não sabe informar	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4320404	43	20404	SERAFINA CORREA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4320453	43	20453	SERIO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4320503	43	20503	SERTAO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4320552	43	20552	SERTAO SANTANA	Não	Não	Não	-	-	Sim	Sim	Não	Sim	Sim	Não
4320578	43	20578	SETE DE SETEMBRO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4320602	43	20602	SEVERIANO DE ALMEIDA	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
4320651	43	20651	SILVEIRA MARTINS	Não	Não	Sim	Sensibilização/mobilização	Não possui Fórum	Sim	Sim	Sim	Sim	Sim	Não
4320677	43	20677	SINIMBU	Sim	Sim	Não	-	-	Sim	Sim	Sim	Sim	Sim	Sim
4320701	43	20701	SOBRADINHO	Não	Não	Não	-	-	Sim	Sim	Sim	Sim	Sim	Não
